"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.799975162E1,4.733198881E-1,-9.776951671E-1,-9.199733734E-1
3.809971819E1,4.659953713E-1,-1.621767879E-1,-1.930098534E0
3.819968486E1,1.564119309E-1,4.223710299E-1,-4.323091507E-1
3.829965152E1,-4.438343644E-2,-6.378242373E-1,4.631161690E0
3.839961822E1,4.673395455E-1,-1.119723439E0,2.579415321E0
3.849958489E1,1.435339451E-1,-1.443333507E0,3.310327530E-1
3.859955159E1,-6.867618561E-1,1.342914701E-1,-3.038965702E0
3.869951825E1,-2.548643947E-2,1.319848895E-1,-1.555934906E0
3.879948492E1,-5.758689642E-1,-5.290207863E-1,1.948402405E0
3.889945158E1,2.750262320E-1,-2.190031052E0,4.276741028E0
3.899945158E1,2.589563727E-1,-9.397597313E-1,-4.384832382E-1
3.909945155E1,-1.394413412E-1,3.319575787E-1,-2.709763050E0
3.919945155E1,7.876826525E-1,4.780455232E-1,-2.055966854E0
3.929945155E1,7.344216108E-1,-5.499324799E-1,2.485979080E0
3.939945158E1,-3.913898468E-1,-6.310299039E-1,3.634657860E0
3.949945158E1,1.276059300E-1,-1.050541401E0,1.583976746E-1
3.959945158E1,-2.055018991E-1,-3.200435340E-1,-1.765657425E0
3.969945118E1,2.028539479E-1,-2.132871151E-1,-2.619257927E0
3.979945118E1,7.758894563E-2,-3.430116177E-1,9.605016708E-1
3.989945118E1,3.363285065E-1,-1.604756355E0,3.924396515E0
3.999945118E1,7.229024172E-1,-2.163090706E0,5.954494476E-1
4.009945118E1,-3.659448028E-2,1.386094093E-1,-2.128445625E0
4.019945118E1,3.950821161E-1,3.665919900E-1,-2.024365425E0
4.029945235E1,9.188517928E-2,-1.915855408E-1,1.075681686E0
4.039945235E1,5.422529578E-1,-1.374241114E0,3.957108498E0
4.049945252E1,2.648385465E-1,-8.545948863E-1,3.154325485E-1
4.059945252E1,-7.520024776E-1,-5.587154627E-2,-3.033987522E0
4.069945248E1,4.696792960E-1,-2.856913805E-1,-2.511968136E0
4.079945248E1,1.161267877E0,-3.172718287E-1,1.315382004E0
4.089945248E1,7.841672003E-2,-1.204065681E0,2.673747063E0
4.099945248E1,8.877896070E-1,-1.378202081E0,3.029346466E-1
4.109902601E1,7.029225230E-1,1.133224964E-1,-2.857457638E0
4.119902601E1,5.595029593E-1,5.047837496E-1,-1.896036148E0
4.129902601E1,5.115246773E-2,-3.303873539E-1,1.697786331E0
4.139902601E1,8.358454704E-1,-7.619859576E-1,3.658182144E0
4.149902688E1,2.347829640E-1,-1.655640483E0,1.274930000E0
4.159902688E1,-6.257699728E-1,-2.286599874E-1,-2.888599873E0
4.169902688E1,-2.597393990E-1,1.687179804E-1,-2.803147316E0
4.179902688E1,-4.600415826E-1,-9.906285405E-1,1.860686302E0
4.189902688E1,4.331875145E-1,-9.985533953E-1,2.800659180E0
4.199902688E1,3.867029250E-1,-1.338312507E0,1.334095001E0
4.209902778E1,-4.596066475E-2,-2.511020899E-1,-1.707570076E0
4.219902781E1,5.098353624E-1,1.422395110E-1,-2.040821075E0
4.229902787E1,-4.303514957E-3,-4.227562547E-1,4.101896286E-1
4.239902787E1,1.529004097E0,-9.329968691E-1,4.684175491E0
4.249902787E1,3.928515911E-1,-1.384761333E0,8.186330795E-1
4.259902787E1,-1.091009140E0,-9.167444706E-2,-1.793196678E0
4.269902921E1,2.888995409E-2,-3.931975365E-2,-2.041624546E0
4.279902921E1,7.446407080E-1,-1.861646414E0,2.792592049E0
4.289902917E1,-1.342091322E0,-1.271437883E0,1.727562904E0
4.299902917E1,-2.613198757E-2,-9.114748240E-1,8.850421906E-1
4.309902917E1,7.862264514E-1,3.622190058E-1,-2.440597534E0
4.319902917E1,4.054011703E-1,4.497720301E-1,-2.563218117E0
4.329902987E1,5.386582613E-1,2.824580073E-1,2.219805717E0
4.339902987E1,5.496662855E-1,-1.976855040E0,4.491046906E0
4.349902971E1,-6.103157997E-3,-1.633279681E0,-9.469175339E-1
4.359902971E1,3.316058815E-1,9.421849251E-2,-3.091895580E0
4.369910232E1,2.787981331E-1,-1.624423862E-1,-1.515673637E0
4.379910232E1,-2.015193403E-1,-1.275277138E0,3.636755943E0
4.389910318E1,-6.108447909E-1,-1.246568322E0,3.328530312E0
4.399910315E1,7.351958156E-1,-1.626723289E0,-2.879419327E-1
4.409910308E1,4.155190289E-1,6.428980827E-2,-2.519943714E0
4.419910308E1,1.168945789E0,2.435486913E-1,-1.460222244E0
4.429910308E1,5.418515801E-1,-8.393198848E-1,1.698115349E0
4.439910308E1,4.114555717E-1,-3.256352544E-1,1.335722923E0
4.449910308E1,7.668224573E-1,-9.450826645E-1,-4.708538055E-1
4.459910308E1,-7.415276766E-2,-8.111143708E-1,-2.621088505E0
4.469910308E1,1.286778450E-1,3.619390726E-2,-1.733899117E0
4.479910308E1,2.680910528E-1,-4.562603831E-1,1.434113503E0
4.489910308E1,2.944398522E-1,-1.012256861E0,2.044264793E0
4.499910305E1,7.204674482E-1,-1.751899719E0,1.635557175E0
4.509910218E1,1.356830597E0,3.191786408E-1,-4.109642982E0
4.519910218E1,9.248954058E-1,-2.141108513E-1,-1.896750450E0
4.529910211E1,4.079661369E-1,-1.309535503E-1,9.547338486E-1
4.539910211E1,9.010666609E-1,-9.930928946E-1,2.469777107E0
4.549910211E1,6.854312420E-1,-9.682848454E-1,-8.177471161E-1
4.559910278E1,-6.557242870E-1,-4.313613772E-1,-2.728521347E0
4.569910098E1,7.918548584E-2,1.208083630E-1,-1.355392456E0
4.579910098E1,5.085545778E-2,-9.916551113E-1,1.279684067E0
4.589910101E1,1.391337812E-1,-5.758029222E-1,1.766378403E0
4.599910101E1,1.022053003E0,-1.605370522E0,3.717336655E-1
4.609910101E1,-6.146556139E-2,-2.617259622E-1,-2.026241302E0
4.619910101E1,1.025911450E0,7.863566279E-1,-2.131331921E0
4.629910084E1,3.479039669E-2,1.684124470E-1,1.617242813E0
4.639910084E1,-2.163904905E-1,-1.551846862E-1,1.845438957E0
4.649910084E1,-8.609131575E-1,-1.696416616E0,8.516864777E-1
4.659910084E1,-8.238947392E-2,-5.403724909E-1,-3.221291065E0
4.669910084E1,7.070535421E-2,2.860110998E-2,-2.553710938E0
4.679910084E1,-1.478360295E-1,-7.486221194E-1,1.005846977E0
4.689909994E1,-8.226463199E-1,7.180991173E-1,2.119551659E0
4.699909998E1,-2.012216449E-1,-2.431479692E0,6.946640015E-1
4.709909998E1,1.728855968E-1,-2.144639194E-1,-1.916100979E0
4.719909998E1,4.560695589E-1,7.126172781E-1,-1.985826492E0
4.729909998E1,4.301488996E-1,2.188509107E-1,-2.053260803E-3
4.739909998E1,2.851825356E-1,-9.534984827E-2,2.355825424E0
4.749909911E1,-9.104752541E-1,-1.833760619E0,1.267788887E0
4.759909911E1,-3.239442706E-1,-2.314097285E-1,-1.873517990E0
4.769909911E1,2.105433941E-1,7.441489697E-1,-2.614030838E0
4.779909911E1,-1.804643273E-1,-1.030207753E0,9.482069016E-1
4.789909911E1,-3.492188454E-2,-1.237657666E-1,1.842737198E0
4.799909911E1,3.645353317E-1,-2.518343925E0,1.445606232E0
4.809909911E1,4.050823748E-1,-1.625800133E-2,-3.067580223E0
4.819909911E1,6.216829419E-1,1.050269604E0,-3.181195736E0
4.829909911E1,6.982424259E-1,-2.438789606E-2,5.999755859E-2
4.839909911E1,-9.690878391E-1,-3.960480392E-1,3.563121796E0
4.849909911E1,-1.042590857E0,-1.376634240E0,6.208620071E-1
4.859909844E1,4.646164179E-1,-2.532575727E-1,-1.958104610E0
4.869909941E1,1.799041629E-1,2.613950670E-1,-1.695531845E0
4.879909941E1,2.069090009E-1,-1.194081306E-1,-6.059494019E-1
4.889909941E1,-1.686729193E0,-3.285785913E-1,3.238188744E0
4.899909941E1,7.389712334E-2,-1.902476192E0,1.524348259E0
4.909909941E1,-3.050870299E-1,-8.524948359E-2,-1.095929146E0
4.919909941E1,3.412548304E-1,2.703980207E-1,-1.499452591E0
4.929909771E1,-5.814576149E-2,9.937793016E-2,3.234376907E-1
4.939909771E1,-7.144430876E-1,-6.346072555E-1,3.181583405E0
4.949909771E1,-9.872677326E-1,-1.417346716E0,1.503572464E0
4.959909771E1,8.946874142E-1,-1.054435134E0,-1.646002769E0
4.969909771E1,1.571354866E-1,-2.554703951E-1,-2.248132229E0
4.979909771E1,1.955167651E-1,-5.929261446E-1,-3.362569809E-1
4.989909774E1,-5.190606117E-1,-6.936287880E-2,3.465778351E0
4.999909774E1,-1.897355914E-1,-2.435843468E0,3.733847618E0
5.009909774E1,3.920339048E-1,-1.024256706E0,-4.545516968E-1
5.019909774E1,1.043257713E0,7.383517027E-1,-4.179223061E0
5.029909774E1,3.125730157E-1,-2.921269536E-1,9.202938080E-1
5.039909774E1,-3.473909497E-1,-6.977490783E-1,3.353825569E0
5.049909774E1,-8.222225904E-1,-1.295244575E0,2.397423744E0
5.059909774E1,1.011215687E0,-1.326822996E0,-1.456268311E0
5.069909771E1,-2.891400456E-1,2.426282763E-1,-3.094605923E0
5.079909771E1,-3.298690319E-1,-2.367763817E-1,1.766490936E-2
5.089909771E1,-7.344408035E-1,-9.656703472E-1,2.340023994E0
5.099909774E1,-4.097579420E-1,-1.530298233E0,5.138739586E0
5.109909774E1,8.960932493E-2,-8.403193355E-1,5.471858978E-1
5.119909774E1,8.053578138E-1,-1.453678906E-1,-3.043533325E0
5.129909774E1,5.315701962E-1,5.736333132E-2,-2.271908283E0
5.139909774E1,4.599825144E-1,-3.862890601E-1,2.206952095E0
5.149909771E1,-1.092494726E-1,-5.389600992E-1,2.433082581E0
5.159909771E1,4.279670119E-1,-1.349110246E0,5.398378372E-1
5.169909674E1,-6.667655110E-1,4.146203399E-2,-2.603693008E0
5.179909674E1,2.326434851E-2,-2.242201269E-1,-1.514084816E0
5.189909674E1,-2.847602367E-1,-6.687990427E-1,1.359594345E0
5.199909674E1,7.682083845E-1,-1.159208059E0,2.249107361E0
5.209909674E1,1.677087069E0,-1.274439216E0,7.255868912E-1
5.219909674E1,-7.694423199E-3,-7.056715488E-1,-3.764307976E0
5.229909674E1,3.336607516E-1,5.172572732E-1,-2.676444054E0
5.239909674E1,6.756368876E-1,8.223837614E-2,1.255377769E0
5.249909674E1,8.449769616E-1,-9.939536452E-1,2.648699760E0
5.259909674E1,-1.643055081E-1,-5.645071268E-1,-4.408559799E-1
5.269909761E1,-1.631634235E-1,-3.525340259E-1,-2.283307552E0
5.279909761E1,1.225368083E-1,2.936138511E-1,-2.138528824E0
5.289909761E1,8.026078343E-2,-6.859322786E-1,9.009838104E-1
5.299909761E1,-5.497747660E-1,1.322495937E-1,4.997329712E-1
5.309909757E1,8.585413694E-1,-1.110920429E0,8.182544708E-1
5.319909757E1,5.670531392E-1,-4.598930180E-1,-2.367226601E0
5.329909757E1,8.202441931E-1,5.196272135E-1,-3.152091980E0
5.339909757E1,5.446174145E-1,-7.441502810E-2,6.304950714E-1
5.349909757E1,9.064972401E-3,-5.919104815E-2,1.036622047E0
5.359909757E1,-6.961862445E-1,-1.690503359E0,1.426586151E0
5.369909761E1,9.476343393E-1,2.331466675E-1,-3.114863873E0
5.379909760E1,2.350883484E-1,2.808818221E-1,-1.988335609E0
5.389853150E1,2.753247023E-1,-6.453447342E-1,2.644805908E-1
5.399853150E1,-2.417322993E-1,-3.925845027E-1,4.197587967E-1
5.409853150E1,1.457454562E0,-1.884848952E0,-8.586788177E-2
5.419853150E1,9.875537157E-1,-4.718319476E-1,-1.433073997E0
5.429853150E1,8.530661464E-1,8.962842822E-1,-2.529160500E0
5.439853150E1,9.696102142E-2,3.009682894E-1,1.581286430E0
5.449853153E1,7.451115847E-1,1.185908318E-1,1.499657631E0
5.459853153E1,-5.300118327E-1,-1.709996700E0,-3.065109253E-2
5.469853153E1,-9.721308947E-2,-6.768897176E-1,-2.559503078E0
5.479853153E1,2.053384185E-1,3.302303553E-1,-2.432151318E0
5.489853153E1,2.565336227E-2,-3.976486325E-1,1.461452484E0
5.499853150E1,3.756800890E-1,3.209099770E-1,2.461696625E0
5.509853150E1,3.203188181E-1,-2.034757137E0,1.117147446E0
5.519853146E1,-2.395070195E-1,-7.919282317E-1,-2.453313351E0
5.529849813E1,1.733168066E-1,2.480410933E-1,-2.711934090E0
5.539846480E1,2.051361948E-1,-2.068818808E-1,1.210975647E-1
5.549843146E1,-1.179640889E-1,-8.164727688E-2,3.047488213E0
5.559839813E1,-5.467078090E-1,-1.265907168E0,1.230025291E0
5.569836393E1,7.645990849E-1,-8.757749200E-1,-7.829313278E-1
5.579833060E1,-3.735695481E-1,3.255954981E-1,-2.753746510E0
5.589829726E1,-5.308322906E-1,-6.615164876E-1,1.303441048E0
5.599826393E1,-9.567476511E-1,-7.352209091E-2,3.398030281E0
5.609823063E1,-1.155871153E0,-2.258267879E0,3.019218445E0
5.619819726E1,9.563502669E-2,-6.222453117E-1,-1.600111008E0
5.629816393E1,6.128467917E-1,4.727757573E-1,-2.905914307E0
5.639813059E1,4.156470299E-2,2.848520279E-1,-2.964420319E-1
5.649809722E1,-7.468905449E-1,-1.811304092E-1,3.017652512E0
5.659806389E1,-1.515556216E0,-2.363543272E0,3.696147919E0
5.669803056E1,3.889354467E-1,-1.246624708E0,-1.498047829E0
5.679799722E1,-3.949797750E-1,1.730112433E-1,-2.747466087E0
5.689796386E1,-6.970996857E-1,-3.507766128E-1,1.651645660E0
5.699793052E1,-6.362054348E-1,-5.363363624E-1,4.068124771E0
5.709789719E1,-3.613580465E-1,-2.282031059E0,3.005901337E0
5.719786382E1,1.345515549E-1,-9.013851285E-1,-1.092294693E0
5.729783049E1,2.990441322E-1,8.188551068E-1,-3.417479992E0
5.739779712E1,1.903173327E-1,2.770673633E-1,1.641044617E-1
5.749776379E1,-3.556662798E-2,-3.395025134E-1,2.898584366E0
5.759773045E1,-2.813732624E-2,-1.108756542E0,2.443175316E0
5.769769715E1,5.620326996E-1,-1.097622871E0,-1.134139061E0
5.779766382E1,-4.990987778E-1,4.247364402E-2,-2.476264954E0
5.789763048E1,4.831027985E-1,-9.229241610E-1,8.785247803E-2
5.799759718E1,-1.462583542E-1,-8.957654238E-2,1.990543365E0
5.809756385E1,6.092817783E-1,-1.700312495E0,3.966922760E0
5.819753052E1,1.322362900E0,-1.327340603E0,-5.511579514E-1
5.829753052E1,3.845301270E-2,1.007150412E-1,-2.063876152E0
5.839753048E1,3.896656334E-1,1.154396772E0,-2.666362286E0
5.849753048E1,-4.724591970E-2,-1.004469395E-2,2.118365288E0
5.859753048E1,1.122034788E-1,-6.878532171E-1,3.009069443E0
5.869753045E1,-1.795814037E-1,-1.877105951E0,1.038115501E0
5.879753045E1,-1.743755341E-1,8.406034112E-2,-1.853099823E0
5.889753045E1,7.507416010E-1,2.218022943E-1,-2.035950661E0
5.899753045E1,5.937352180E-1,-1.081803322E0,1.300666809E0
5.909753045E1,1.261474490E0,-5.610792637E-1,1.165851593E0
5.919753045E1,6.922349930E-1,-1.591171145E0,4.723110199E-1
5.929753045E1,5.473108888E-1,5.599052310E-1,-2.313789845E0
5.939753041E1,1.002113938E0,5.707869530E-1,-1.243596077E0
5.949753045E1,-8.018428087E-2,-1.980352998E-1,1.794528961E0
5.959753045E1,2.958804965E-1,-2.432705164E-1,2.028655052E0
5.969753045E1,-1.609281898E-1,-1.725931168E0,7.318983078E-1
5.979749711E1,-8.008624911E-1,-2.064642459E-1,-2.869148731E0
5.989746381E1,-2.675909996E-1,-7.358720899E-2,-1.332196236E0
5.999743048E1,-3.049495220E-1,-5.109866858E-1,1.481812477E0
6.009739724E1,7.125270963E-1,-2.450858951E-1,1.268200874E0
6.019736391E1,1.371795177E0,-1.299900055E0,1.181062698E0
6.029733068E1,6.210830808E-1,6.492443085E-1,-3.794830799E0
6.039729738E1,7.477984428E-1,4.097577929E-1,-1.961537361E0
6.049726404E1,1.429169774E-1,-4.255355895E-1,1.332488060E0
6.059723101E1,1.087599874E0,-1.941122413E-1,2.463274956E0
6.069719764E1,-5.775076747E-1,-1.045280337E0,5.525684357E-1
6.079716431E1,-5.905910134E-1,1.181708872E-1,-2.529832840E0
6.089713097E1,1.222296357E-1,2.354089618E-1,-2.233684063E0
6.099709764E1,-4.081256986E-1,-1.213133335E0,1.726258278E0
6.109641353E1,9.519867897E-1,-3.600260615E-1,1.628177643E0
6.119638020E1,6.199367642E-1,-1.478395700E0,1.473200798E0
6.129634687E1,7.616521716E-1,3.578425646E-1,-3.805259228E0
6.139631353E1,8.579945564E-2,3.179307580E-1,-2.002090454E0
6.149628020E1,3.075116277E-1,2.226521373E-1,1.447689056E0
6.159624686E1,7.537605166E-1,-8.958965540E-2,1.187845230E0
6.169618023E1,-7.285623550E-1,-1.822492599E0,8.330974579E-1
6.179611356E1,2.683975697E-1,-3.103346229E-1,-2.904023170E0
6.189604690E1,3.338903189E-2,1.501058936E-1,-1.070755959E0
6.199598020E1,4.965960979E-2,-6.345092058E-1,8.554220200E-1
6.209591373E1,2.772691846E-1,-4.574276209E-1,1.470645905E0
6.219584706E1,1.529015183E0,-1.616988897E0,1.114752769E0
6.229578039E1,9.927495122E-1,6.180385351E-1,-3.125431538E0
6.239571376E1,7.955071926E-1,6.372733712E-1,-1.925738811E0
6.249564726E1,-4.064952135E-1,-1.033705354E0,1.219691277E0
6.259558069E1,-1.654216051E-1,-1.017687321E-1,1.272286415E0
6.269551403E1,-5.977727175E-1,-1.340159655E0,2.569484711E-1
6.279548069E1,3.801202774E-1,1.726172566E-1,-2.367932796E0
6.289544736E1,-2.268238068E-1,1.763207316E-1,-1.523753166E0
6.299541399E1,2.114468813E-2,-1.015666246E0,1.043239594E0
6.309538056E1,1.835215688E-1,2.857132554E-1,1.764965057E0
6.319534726E1,3.310765922E-1,-1.773766756E0,2.528573990E0
6.329531382E1,7.527813911E-1,1.662386656E-1,-3.102110386E0
6.339528049E1,8.164094090E-1,6.185170412E-1,-2.751893044E0
6.349524716E1,2.862637639E-1,-7.974013686E-2,7.139072418E-1
6.359521376E1,-2.856248617E-1,2.610617876E-2,2.992396355E0
6.369518056E1,-9.220505953E-1,-1.054493666E0,1.709123611E0
6.379514722E1,2.696657777E-1,-4.014254808E-1,-2.132231712E0
6.389511389E1,-2.391082048E-2,7.452692986E-1,-2.989462852E0
6.399529842E1,-2.492632270E-1,-6.910790801E-1,1.037046432E0
6.409526508E1,-1.849753857E-1,2.800427675E-1,1.134431839E0
6.419523178E1,-1.596792936E0,-2.513536930E0,2.541000366E0
6.429519845E1,8.237225413E-1,-1.256781816E-2,-2.284201145E0
6.439516515E1,1.065224886E0,4.726281762E-1,-2.690640450E0
6.449513181E1,3.038614988E-1,1.206803918E-1,-9.248065948E-2
6.459509915E1,-1.052774191E-1,-4.781377316E-1,3.183754921E0
6.469509915E1,-1.211160779E0,-1.260494351E0,1.437894821E0
6.479509915E1,-1.812784672E-1,-6.100514531E-1,-1.555168152E0
6.489509931E1,-2.082876563E-1,4.031673372E-1,-3.011008263E0
6.499509931E1,-1.965580583E-1,-7.570551634E-1,1.024397850E0
6.509509911E1,-8.656727076E-1,-1.078113317E-1,3.456029892E0
6.519509915E1,-6.233057976E-1,-2.422967196E0,2.322760582E0
6.529509915E1,8.349676728E-1,-1.190297604E-1,-2.267997742E0
6.539509915E1,1.733251810E-1,4.488355517E-1,-2.025568008E0
6.549509898E1,-2.914798260E-2,4.989583492E-1,-5.440950394E-1
6.559509888E1,-2.968618870E-1,2.585442066E-1,4.514533043E0
6.569509888E1,-7.634352446E-1,-2.267057180E0,2.507073402E0
6.579509888E1,-2.426081896E-1,-1.312635064E0,-4.859228134E-1
6.589509888E1,-2.004418969E-1,3.082778156E-1,-3.186350822E0
6.599509888E1,1.211951375E-1,-4.371478558E-1,-1.039419174E-1
6.609509885E1,-5.080614090E-1,-7.962344885E-1,2.602401733E0
6.619509884E1,2.031778693E-1,-1.927324295E0,3.121562958E0
6.629509884E1,3.848264217E-1,-1.480473757E0,7.932691574E-1
6.639509884E1,4.323504865E-1,8.060798049E-1,-3.226076126E0
6.649509884E1,8.855050206E-1,8.513280153E-1,-5.455408096E-1
6.659509928E1,2.353735566E-1,-5.181602240E-1,3.217926979E0
6.669509914E1,-1.325310230E0,-2.103580952E0,4.370088577E0
6.679509914E1,-1.777708530E-2,-1.093945384E0,-6.044082642E-1
6.689509914E1,-3.286107779E-1,-3.905929923E-1,-2.371253967E0
6.699509914E1,-1.022955775E-1,-4.225483537E-2,-1.858942986E0
6.709509914E1,2.071964741E-2,-4.133934975E-1,9.826135635E-1
6.719509914E1,3.054192662E-1,-9.567185044E-1,2.221283913E0
6.729509914E1,7.617181540E-1,-1.629510283E0,7.260980606E-1
6.739509914E1,3.922830522E-1,1.022095680E-1,-2.689772129E0
6.749509914E1,3.423865438E-1,7.881000042E-1,-1.232826233E0
6.759509848E1,1.796023846E-1,6.491792202E-2,8.692893982E-1
6.769509848E1,2.698610723E-1,-3.783321381E-2,1.635521889E0
6.779509848E1,-6.164502501E-1,-1.240073800E0,2.018137932E0
6.789509831E1,1.640501618E-1,-3.120798767E-1,-2.432687759E0
6.799509831E1,-3.620862961E-2,1.409602165E-1,-3.337302685E0
6.809509831E1,-1.313436031E-1,-9.170514345E-1,5.717897415E-1
6.819509831E1,3.727639318E-1,-3.921836317E-1,1.927658081E0
6.829509838E1,2.465088367E-1,-1.473644733E0,2.222311020E0
6.839509838E1,4.881819487E-1,2.218552530E-1,-1.707727432E0
6.849509838E1,8.545416594E-1,2.761150599E-1,-2.768161774E0
6.859509904E1,6.314336658E-1,-1.858168840E-1,2.579240799E-1
6.869509904E1,7.681941986E-2,-4.034621716E-1,2.016766548E0
6.879509904E1,-4.433039427E-1,-1.650717735E0,1.608169556E0
6.889509904E1,-1.713361144E-1,-1.034836054E0,-1.405059814E0
6.899509908E1,-3.074541688E-1,1.209649444E-1,-2.091437817E0
6.909509911E1,5.877482891E-2,3.031146526E-2,-2.235155106E-1
6.919509911E1,-1.331366748E-1,2.358307838E-1,1.854196548E0
6.929509911E1,3.462956548E-1,-1.838573694E0,2.489056587E0
6.939509911E1,4.035648108E-1,-3.587365150E-1,-1.274620056E0
6.949509911E1,4.668751359E-1,3.204884529E-1,-2.942653179E0
6.959509864E1,3.380119503E-1,2.314481735E-1,-8.205938339E-1
6.969509877E1,3.007747829E-1,2.852659225E-1,2.483133316E0
6.979509877E1,-1.893705726E-1,-1.103536606E0,2.216937065E0
6.989509877E1,-3.617183864E-1,-1.440516233E0,-6.030101776E-1
6.999509877E1,-3.890737891E-2,-2.097868919E-2,-3.216855526E0
7.009509877E1,-9.262832999E-2,-3.239744306E-1,-9.122381210E-1
7.019509877E1,-2.765077353E-2,1.005342007E-1,2.992293358E0
7.029509877E1,3.128300607E-1,-1.596918464E0,2.244374275E0
7.039509877E1,3.972386718E-1,-8.913863897E-1,-9.172792435E-1
7.049509877E1,4.601971507E-1,6.811464429E-1,-2.560494423E0
7.059509854E1,7.362710238E-1,6.196376085E-1,-2.914867401E-1
7.069509854E1,3.680470884E-1,9.013628960E-2,1.885014534E0
7.079509854E1,-6.367855072E-1,-1.692810655E0,2.884272575E0
7.089509854E1,-2.346823215E-1,-1.098345160E0,-8.887758255E-1
7.099509854E1,4.253816605E-2,1.653623581E-2,-2.978118896E0
7.109509854E1,2.142397165E-1,1.878938079E-1,-1.208269119E0
7.119509854E1,-2.968032956E-1,1.692888141E-1,2.130858421E0
7.129509847E1,-1.129299402E-2,-1.646598101E0,2.904420853E0
7.139509847E1,4.821844399E-1,-9.696800113E-1,-7.196998596E-2
7.149509857E1,4.891623259E-1,3.587827981E-1,-2.197967529E0
7.159509791E1,5.008553267E-1,1.199285388E-1,-1.031629562E0
7.169509791E1,9.888833761E-2,-2.979944944E-1,2.279210091E0
7.179509791E1,-6.641062498E-1,-1.820092440E0,2.511015892E0
7.189509791E1,-3.047559261E-1,-1.074338555E0,9.057903290E-2
7.199509787E1,-2.788472772E-1,-9.706199169E-3,-2.490037918E0
7.209509787E1,2.017322779E-1,1.152741909E-1,-1.713046074E0
7.219509787E1,-4.075630307E-1,-3.907201290E-1,1.593511581E0
7.229509787E1,-3.915156722E-1,-1.522191405E0,3.175855637E0
7.239509787E1,2.887539864E-1,-1.542109370E0,1.039944649E0
7.249509787E1,2.772643566E-1,2.356842160E-1,-2.389313698E0
7.259509767E1,4.282470942E-1,5.021139383E-1,-1.914314747E0
7.269509754E1,4.045377374E-1,-3.682883978E-1,1.329486847E0
7.279509754E1,-2.810046673E-1,-9.719694853E-1,2.770999908E0
7.289509764E1,1.089012623E-2,-1.314188123E0,9.162597656E-1
7.299509767E1,-3.743309975E-1,-2.673320174E-1,-2.535739422E0
7.309509767E1,-1.066181511E-1,-1.801625490E-1,-1.383605957E0
7.319509767E1,2.393241376E-1,-1.103513956E0,2.080311775E0
7.329509767E1,7.915012538E-2,-1.083069086E0,2.988288879E0
7.339509767E1,5.657450557E-1,-1.448893666E0,3.515911102E-1
7.349509767E1,4.650108218E-1,1.877757907E-1,-2.370447636E0
7.359509790E1,9.102766514E-1,9.121910334E-1,-2.132166862E0
7.369509790E1,6.200734377E-1,1.382637620E-1,1.775310516E0
7.379509790E1,-1.699069142E-1,-1.085279942E0,2.881547928E0
7.389509790E1,-3.544521332E-2,-1.174492359E0,4.471206665E-1
7.399492298E1,-1.905030012E-2,-1.160655916E-1,-2.271960735E0
7.409492299E1,3.173933625E-1,6.269627810E-2,-1.688731194E0
7.419492298E1,-1.071659327E-1,-9.667264223E-1,1.328907967E0
7.429492305E1,-1.732173562E-2,-1.031215549E0,2.543626785E0
7.439492305E1,9.479204416E-1,-1.242690325E0,3.171911240E-1
7.449492295E1,1.543234289E-1,1.700359583E-1,-2.190083504E0
7.459492295E1,3.644338250E-1,5.093085766E-2,-5.787115097E-1
7.469492295E1,5.457955003E-1,-1.951164007E-1,1.339363098E0
7.479492295E1,3.728668988E-1,-1.015502930E0,2.677019119E0
7.489492295E1,-1.498867273E-1,-1.519782305E0,8.991289139E-1
7.499492295E1,-3.291969299E-1,-3.244942725E-1,-2.242509365E0
7.509492295E1,-2.391866148E-1,4.112553596E-2,-1.840816498E0
7.519492295E1,-1.915180385E-1,-4.394590855E-1,1.082627296E0
7.529492295E1,6.614069343E-1,-4.631384909E-1,2.588269234E0
