"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.072659582E2,-3.775910735E-1,-6.407212615E-1,-2.178498209E-1
3.073659582E2,-5.498550534E-1,-4.940372705E-2,-5.996406078E-1
3.074659584E2,1.532508135E-1,-2.509892583E-1,1.407280862E-1
3.075659584E2,3.872122169E-1,-1.288162023E-1,-1.414916664E-1
3.076659584E2,3.792709708E-1,1.564578563E-1,2.751184404E-1
3.077659584E2,2.418262810E-1,9.903652966E-2,1.767691374E-1
3.078659584E2,-1.344667077E-1,4.875468314E-1,-4.518111944E-1
3.079659584E2,5.612324551E-2,1.601230502E-1,-1.647045463E-1
3.080659583E2,3.499494195E-1,7.338018715E-2,6.948592141E-3
3.081659583E2,2.925280929E-1,7.178429961E-1,6.172029972E-1
3.082659583E2,1.300379336E-1,-1.104902476E-1,5.267949104E-1
3.083659583E2,-6.329327226E-1,-4.207334295E-2,1.376737505E-1
3.084659583E2,-1.680642962E-1,-3.823252916E-1,2.812270820E-1
3.085659583E2,3.291036561E-2,-7.873289585E-1,1.340085566E-1
3.086659583E2,1.520290822E-1,-3.346777856E-1,-5.352706835E-2
3.087659583E2,-1.240820065E-1,-3.554472029E-1,-1.015639782E0
3.088659583E2,-3.439934850E-1,6.066655517E-1,-7.077637315E-1
3.089659583E2,-4.711298272E-2,4.772384837E-2,-9.750936180E-2
3.090659583E2,3.908773959E-1,1.729512215E-1,-3.275764734E-2
3.091659583E2,1.514182240E-1,2.224313021E-1,7.841982692E-2
3.092659583E2,-3.562107980E-1,-2.033417672E-1,3.459787965E-1
3.093659583E2,-3.983604908E-1,-4.880049825E-1,2.299144119E-1
3.094659583E2,-1.741729528E-1,-1.764636934E-1,2.653445899E-1
3.095659583E2,2.742021382E-1,-2.619848251E-1,1.853212416E-1
3.096659582E2,3.077997267E-1,8.559749275E-2,-2.221258730E-1
3.097659582E2,1.294270754E-1,6.788240373E-2,-1.543198377E-1
3.098659582E2,-2.633592784E-1,-5.124396086E-1,-1.396590620E-1
3.099659582E2,-1.851685345E-1,1.534798928E-2,-2.887101769E-1
3.100659582E2,1.520290822E-1,3.549890518E-1,-5.108360574E-2
3.101659582E2,2.491566688E-1,1.130864322E-1,2.366339266E-1
3.102659582E2,1.446987092E-1,4.606687427E-1,7.485389709E-1
3.103659582E2,1.624137908E-1,1.662317067E-1,4.052327275E-1
3.104659580E2,-4.631122053E-1,1.962404512E-2,-1.524872333E-1
3.105659580E2,2.876411676E-1,-2.985603921E-2,4.504367709E-1
3.106659580E2,1.807397604E-1,4.650211707E-2,-4.127158225E-1
3.107659573E2,1.349248588E-1,1.112538353E-1,-8.323038928E-3
3.108659573E2,-9.842566401E-2,-2.985603921E-2,-4.359287024E-1
3.109659573E2,-5.444336683E-2,5.755113959E-1,-4.657847341E-3
3.110659573E2,-6.910412759E-2,-1.770745665E-1,-2.099085748E-1
3.111659573E2,9.521862119E-2,5.016730726E-2,-1.188896447E-1
3.112659573E2,-7.399105281E-2,1.955532432E-1,8.880453557E-2
3.113659573E2,1.538616866E-1,4.148538709E-1,5.970444083E-1
3.114659573E2,-1.173624843E-1,-5.222133994E-1,3.355940878E-1
3.115659573E2,-1.100321040E-1,-1.697441787E-1,1.627192348E-1
3.116659573E2,4.299727678E-1,-6.150649190E-1,3.960697651E-1
3.117659577E2,3.242930770E-1,-1.996765733E-1,-7.857254148E-2
3.118659577E2,5.917757004E-2,-1.996765733E-1,-1.030071527E-1
3.119659577E2,2.436588705E-1,2.694679201E-1,-8.162686974E-2
3.120659577E2,-3.123048507E-2,4.191299081E-1,-3.058144152E-1
3.121659577E2,-1.424079537E-1,-5.734497309E-2,-4.069889709E-2
3.122659577E2,-5.261076987E-2,2.126574665E-1,8.758280426E-2
3.123659577E2,9.094256163E-2,1.589013189E-1,2.415208519E-1
3.124659577E2,2.534327209E-1,6.091089845E-1,6.153703928E-1
3.125659577E2,3.450624943E-1,2.609158158E-1,4.577671289E-1
3.126659577E2,-4.783838391E-1,9.239336476E-3,-5.268712528E-3
3.127659577E2,-4.276820421E-1,-2.027309090E-1,2.653445899E-1
3.128659577E2,-5.688682571E-2,-1.972331107E-1,1.004109755E-1
3.129659577E2,1.434769779E-1,-2.412154078E-1,-4.619668424E-2
3.130659577E2,8.055785298E-2,-1.178206354E-1,-1.567633003E-1
3.131659577E2,2.900846303E-1,1.460731477E-1,-1.109483987E-1
3.132659577E2,-2.120465934E-1,2.725222707E-1,-3.418554664E-1
3.133659577E2,-4.789946973E-1,-5.734497309E-2,-6.234643459E-1
3.134659577E2,3.588833380E-3,7.093672454E-2,-1.573741585E-1
3.135659250E2,-1.962404512E-2,1.711186320E-1,5.520694703E-2
3.136658917E2,4.354705513E-1,2.853504419E-1,4.125631154E-1
3.137658590E2,-3.128393590E-1,1.643991023E-1,5.642867833E-2
3.138658257E2,1.049924642E-1,-7.750352472E-2,3.679699600E-1
3.139657923E2,-6.795875728E-3,-1.074359268E-1,2.555707395E-1
3.140657590E2,2.313652076E-2,1.735620946E-1,8.880453557E-2
3.141657257E2,4.024074972E-2,-7.689265907E-2,1.700496078E-1
3.142656924E2,1.446987092E-1,-1.098793894E-1,2.341904640E-1
3.143656591E2,5.306891724E-2,-2.968041599E-1,-5.963572115E-2
3.144656258E2,4.501313269E-1,-9.766208380E-2,9.124799818E-2
3.145655924E2,2.424371392E-1,-1.178206354E-1,-3.821725547E-1
3.146655591E2,-4.039346427E-2,-1.288162023E-1,-5.902485549E-2
3.147655253E2,-3.623194396E-1,7.765624672E-2,-2.355649173E-1
3.148654920E2,4.879286140E-2,1.534035355E-1,1.847103834E-1
3.149654586E2,9.766208380E-2,2.743548453E-1,7.414376736E-2
3.150654253E2,1.868484020E-1,3.130684374E-3,-7.857254148E-2
3.151652860E2,-2.145664208E-2,-1.220966876E-1,-2.502256632E-1
3.152652527E2,8.361218125E-2,2.267837152E-2,-5.780312419E-2
3.153652194E2,1.477530301E-1,1.298088697E-3,-1.274417639E-1
3.154651861E2,7.078400999E-2,-4.329507425E-2,-1.482111812E-1
3.155651534E2,-2.206750773E-2,-1.208749637E-1,-6.818783283E-2
3.156651201E2,-8.681922406E-2,5.077817291E-2,-8.468119800E-2
3.157650868E2,7.933612168E-2,2.817615867E-2,-1.366047412E-1
3.158650534E2,7.994698733E-2,-1.001055390E-1,-1.524872333E-1
3.159650201E2,-1.779145002E-2,-3.291036561E-2,-2.787072770E-2
3.160649868E2,7.864889689E-3,1.412625890E-2,3.321579844E-2
3.161649534E2,4.810563754E-3,8.017606102E-3,2.061670180E-3
3.162649202E2,2.977967961E-3,-1.886046492E-2,1.855503209E-2
3.163648868E2,-2.939788997E-2,-6.895141304E-2,8.399396902E-4
3.164648535E2,-2.451096848E-2,4.650211707E-2,1.401172131E-1
3.165648535E2,2.374738641E-2,-5.856670439E-2,-1.137736533E-2
3.166648535E2,2.557998151E-2,-1.153008174E-2,-1.115592644E-1
3.167648536E2,4.818199575E-2,-2.130392566E-2,-3.581197560E-2
3.168648536E2,3.779728711E-2,1.290452853E-2,-9.926559869E-4
3.169648536E2,-2.451096848E-2,-2.924517356E-2,2.290744742E-4
3.170648536E2,-1.534798928E-2,-1.763873361E-2,-3.092505224E-2
3.171648536E2,-1.908953884E-3,-3.588833380E-3,-3.703370690E-2
3.172648535E2,2.069306001E-2,-2.741257846E-2,-3.459024429E-2
3.173648535E2,2.496911772E-2,1.229366288E-2,-1.992947794E-2
3.174648535E2,1.886046492E-2,1.351539325E-2,3.382666409E-2
3.175648542E2,1.214094646E-2,-1.641700417E-2,3.894265974E-3
3.176648543E2,-7.635815564E-5,-3.901901841E-2,3.283400787E-3
3.177648537E2,6.643159315E-3,-9.086620063E-3,-1.443169173E-2
3.178648537E2,6.032294128E-3,-2.802344225E-2,-1.504255645E-2
3.179648537E2,9.697485715E-3,1.595885493E-2,-1.076649968E-2
3.180648537E2,7.864889689E-3,1.412625890E-2,4.505131394E-3
3.181648537E2,2.313652076E-2,7.406740915E-3,-5.268712528E-3
3.182648536E2,3.535382450E-2,3.672827408E-2,-5.879578181E-3
3.183648536E2,-6.185010541E-3,8.017606102E-3,-6.024658307E-2
3.184648536E2,1.886046492E-2,6.185010541E-3,-6.490443368E-3
3.185648536E2,3.046690486E-2,4.833471403E-2,1.672243699E-2
3.186648536E2,-4.352414981E-3,1.962404512E-2,1.916589774E-2
3.187648536E2,1.336267684E-2,5.871942267E-2,4.482223839E-2
3.188648536E2,-1.840231568E-2,-2.863430791E-2,5.948300287E-2
3.189648536E2,3.901901841E-2,5.627596006E-2,-4.046982154E-3
3.190648538E2,2.069306001E-2,-1.886046492E-2,8.781188168E-3
3.191648538E2,6.032294128E-3,1.107193250E-2,2.061670180E-3
3.192648537E2,-3.130684374E-3,-1.580613852E-2,-3.817907709E-4
3.193648537E2,7.254024968E-3,-3.229949996E-2,1.305724494E-2
3.194648537E2,6.345362961E-2,8.620835841E-2,6.681338698E-2
3.195648530E2,-1.179733500E-1,-9.521862119E-2,-9.544769302E-3
3.196648530E2,-1.198059469E-1,9.239336476E-3,7.047858089E-2
3.197648530E2,-2.145664208E-2,3.672827408E-2,6.620252132E-2
3.198648530E2,4.146247730E-2,-3.229949996E-2,6.948592141E-3
3.199648530E2,5.123632401E-2,2.145664208E-2,-2.214386594E-3
3.200648530E2,-3.000875562E-2,3.917173296E-2,-3.092505224E-2
3.201648530E2,-4.711298272E-2,3.061962128E-2,1.244637929E-2
3.202648530E2,2.191479132E-2,-1.145372284E-3,1.000291854E-2
3.203648530E2,-2.084577642E-2,-3.657555580E-2,-3.817907709E-4
3.204648530E2,-1.534798928E-2,3.130684374E-3,3.199406713E-2
3.205648530E2,1.763873361E-2,-1.519527286E-2,1.794416644E-2
3.206648529E2,2.367102774E-3,4.344778880E-2,-7.246389240E-2
3.207648535E2,1.030835137E-2,3.917173296E-2,-1.992947794E-2
3.208648535E2,3.229949996E-2,1.332449764E-1,-1.320996135E-2
3.209648535E2,5.123632401E-2,7.399105281E-2,2.893974073E-2
3.210648535E2,-1.229366288E-2,3.367394581E-2,1.162934676E-1
3.211648535E2,-1.552361250E-1,9.781479836E-2,2.842814028E-1
3.212648535E2,9.827294946E-2,-1.581377387E-1,1.383227944E0
3.213649629E2,-1.955532432E-1,-7.444920391E-2,1.835268259E0
3.214649629E2,-2.181552500E-1,7.093672454E-2,2.187737465E0
3.215649629E2,-2.951242626E-1,-5.863542557E-1,2.557311058E0
3.216649629E2,-1.961641014E-1,-1.129337102E-1,2.626338720E0
3.217649629E2,1.709659100E-1,-1.850158125E-1,2.212172031E0
3.218649628E2,-1.735620946E-1,2.248747647E-1,1.295263410E0
3.219649628E2,-1.308015138E-1,7.399105281E-2,3.753003478E-1
3.220649636E2,-3.488804102E-1,-1.703550518E-1,1.938733608E-1
3.221649636E2,-1.161407530E-1,-1.117119789E-1,1.853212416E-1
3.222649644E2,-1.320232451E-1,-2.454914749E-1,-2.746602893E-1
3.223649644E2,-3.611740842E-2,1.962404512E-2,2.222022414E-2
3.224649644E2,1.911244690E-1,1.908953884E-3,6.948592141E-3
3.225649651E2,6.315582991E-1,2.187661231E-1,5.237405896E-1
3.226649651E2,-2.413681298E-1,1.747838110E-1,-6.696610153E-2
3.227649651E2,8.544477820E-2,-1.178206354E-1,1.407280862E-1
3.228649651E2,1.984548420E-1,-1.459204406E-1,-1.256091595E-1
3.229649651E2,8.910996467E-2,-4.513530433E-1,-2.746602893E-1
3.230649651E2,-3.409391642E-1,2.028836161E-1,-1.842522323E-1
3.231649651E2,-2.590832114E-1,1.790598780E-1,-3.974441886E-1
3.232649651E2,1.636355221E-1,5.688682571E-2,3.099377453E-1
3.233649651E2,1.514182240E-1,-1.960113794E-1,-7.816784382E-1
3.234649768E2,2.864194512E-1,-1.954005212E-1,-8.712465316E-2
3.235649761E2,1.556942761E-1,2.163226604E-1,2.757292986E-1
3.236649761E2,1.630246639E-1,-3.328452110E-1,4.321108162E-1
3.237649761E2,9.033169597E-2,2.902373374E-1,1.492801905E-1
3.238649761E2,3.200170398E-1,-2.235003263E-1,3.624721766E-1
3.239649761E2,3.676645160E-1,-2.540435791E-1,-2.176207490E-2
3.240649762E2,9.155342728E-2,-3.962988406E-2,-2.054034360E-2
3.241649762E2,-1.088103727E-1,2.688570619E-1,-3.693444133E-1
3.242649763E2,-4.142429829E-1,1.259146035E-1,-1.830305010E-1
3.243649763E2,3.065779805E-1,-5.551237985E-2,-3.522401750E-1
3.244649763E2,-6.421720982E-2,-2.638174295E-1,-4.426482320E-1
3.245649756E2,2.002874464E-1,1.840231568E-2,1.419498175E-1
3.246649756E2,-3.287218511E-1,-1.220966876E-1,-6.757696718E-2
3.247649756E2,-4.899902940E-1,-4.886158407E-1,2.160935849E-2
3.248649758E2,-6.268240809E-1,-7.200574130E-2,7.047858089E-2
3.249649758E2,2.283872366E-1,-1.770745665E-1,2.274709493E-1
3.250649749E2,-8.681922406E-2,-3.718642145E-2,-2.557234764E-1
3.251649749E2,2.021200359E-1,-1.990657151E-1,9.392052889E-3
3.252649223E2,-4.166864455E-1,-5.142721534E-1,-1.604284793E-1
3.253649223E2,-2.517528534E-1,6.849326193E-2,-2.056325078E-1
3.254649224E2,1.294270754E-1,-7.994698733E-2,-1.341612786E-1
3.255649224E2,2.534327209E-1,6.055201590E-2,7.719809562E-2
3.256649224E2,1.214858219E-1,2.334268838E-1,3.184898794E-1
3.257649217E2,-1.045343131E-1,-3.279582858E-1,1.950950921E-1
3.258649226E2,-3.189480305E-1,-1.715767831E-1,1.059087589E-1
3.259649226E2,3.542254865E-1,-9.644035250E-2,4.473824203E-1
3.260649226E2,3.126866519E-1,-2.277763784E-1,-1.565342210E-2
3.261649226E2,6.022367477E-1,3.189480305E-1,2.775619030E-1
3.262649225E2,-1.918880492E-1,3.123048507E-2,-7.796167582E-2
3.263649225E2,-3.690389693E-1,5.574145354E-3,-8.040513843E-2
3.264649226E2,5.124396086E-1,6.421720982E-2,5.398521572E-2
3.265649232E2,5.020548701E-1,-1.257618815E-1,1.059087589E-1
3.266649232E2,9.888381511E-2,5.351943374E-1,4.119522572E-1
3.267649232E2,-8.017606102E-3,4.179081917E-1,3.136029541E-1
3.268649233E2,-3.024546504E-1,2.609158158E-1,2.616794109E-1
3.269649233E2,1.886810064E-1,-1.165989041E-1,4.186717570E-1
3.270649242E2,7.280750275E-1,-2.870303094E-1,4.443280995E-1
3.271649242E2,-3.672827408E-2,-1.178206354E-1,-2.697733641E-1
3.272649241E2,-7.765624672E-2,9.659306705E-2,-1.198823005E-2
3.273649241E2,-6.323218942E-1,1.497383416E-1,-3.595705628E-1
3.274649241E2,2.008219436E-2,3.672063649E-1,-1.390482038E-1
3.275649247E2,4.696790278E-1,7.460191846E-2,1.865429729E-1
3.276649248E2,5.906303525E-1,-7.750352472E-2,2.818379402E-1
3.277649248E2,4.727333486E-1,2.596940994E-1,1.682170182E-1
3.278649247E2,-4.148538709E-1,-1.233184189E-1,1.450804994E-3
3.279649247E2,-3.268892765E-1,-4.810563754E-3,7.903069258E-2
3.280649247E2,2.418262810E-1,-9.155342728E-2,1.529453844E-1
3.281649247E2,-2.322051525E-1,-1.923462003E-1,-5.183955431E-1
3.282649238E2,-3.195588887E-1,-1.239292845E-1,-5.104542971E-1
3.283649238E2,-6.011677384E-1,1.979966909E-1,-2.661081851E-1
3.284649238E2,6.650795043E-2,2.456441820E-1,3.565925732E-2
3.285649239E2,3.114649057E-1,-3.657555580E-2,-1.482111812E-1
3.286649239E2,3.401755691E-1,-8.483391255E-2,-2.825251780E-3
3.287649241E2,-4.282929003E-1,-3.646101952E-1,-6.574437022E-2
3.288649233E2,-1.674534380E-1,-2.399936765E-1,2.848922908E-1
3.289649233E2,-7.215845585E-2,-2.381610870E-1,1.211803928E-1
3.290649233E2,2.595413625E-1,-2.467132062E-1,8.880453557E-2
3.291649233E2,-1.216385439E-1,-3.157409728E-1,-4.426482320E-1
3.292649233E2,-5.574145354E-3,-3.884339333E-1,-2.490039468E-1
3.293649233E2,-7.704538107E-2,-3.383429945E-1,-1.225548387E-1
3.294649233E2,-1.808924675E-1,8.681922406E-2,-1.921934783E-1
3.295649233E2,1.666898578E-1,5.627596006E-2,5.948300287E-2
3.296649235E2,2.821433842E-1,2.370920777E-1,1.132391468E-1
3.297649235E2,2.949715555E-1,2.713005245E-1,6.526331306E-1
3.298649234E2,-2.028836161E-1,-3.585015535E-1,2.390773892E-1
3.299649234E2,-3.867540658E-1,8.132143319E-2,1.694387496E-1
3.300649225E2,1.880701333E-1,-2.313652076E-2,3.917936981E-1
3.301649225E2,3.908773959E-1,-1.269836128E-1,-2.664899640E-2
3.302649225E2,6.095671654E-1,1.778381467E-1,2.977204621E-1
3.303649225E2,-1.253037304E-1,-1.111011133E-1,-2.233476043E-1
3.304649225E2,-3.128393590E-1,2.548071742E-1,-3.229186535E-1
3.305649225E2,2.589305043E-1,2.303725630E-1,1.285107732E-1
3.306649225E2,3.615558743E-1,1.295797974E-1,1.614975035E-1
3.307649225E2,2.039526403E-1,6.274349689E-1,2.891683280E-1
3.308649225E2,1.214094646E-2,1.191950813E-1,2.952769995E-1
3.309649225E2,-2.877938747E-1,1.173624843E-1,5.093089119E-2
3.310649225E2,8.239044994E-2,5.138903856E-2,4.046218693E-1
3.311649225E2,2.235003263E-1,-3.046690486E-2,-4.253149405E-2
3.312649225E2,9.460775554E-2,-8.475755341E-3,-2.298380435E-2
3.313649225E2,-2.084577642E-2,4.136321247E-1,-3.937790096E-1
3.314649223E2,-2.877938747E-1,3.983604908E-1,-1.744783819E-1
3.315649223E2,1.587486118E-1,1.155298874E-1,5.115996581E-3
3.316649224E2,7.254024968E-3,-9.399688989E-2,-2.141846269E-1
3.317649228E2,2.118938863E-1,-6.032294128E-3,3.016147204E-2
3.318649227E2,-4.337906837E-1,1.772272736E-1,-3.827834427E-1
3.319649227E2,-2.004401535E-1,-3.168863431E-2,3.349832296E-1
3.320649227E2,-8.193229884E-2,-2.277763784E-1,2.861140072E-1
3.321649227E2,-2.206750773E-2,-1.770745665E-1,5.459608138E-2
3.322649227E2,-5.138903856E-2,-2.943606973E-1,-1.011745557E-1
3.323649227E2,2.076178193E-1,-6.865361929E-1,-1.005636901E-1
3.324649227E2,-3.904192448E-1,2.328160107E-1,-7.712173741E-3
3.325649220E2,-8.926268667E-2,-5.917757004E-2,5.032002553E-2
3.326649219E2,-7.093672454E-2,2.370920777E-1,-2.343431860E-1
3.327649219E2,-1.503492147E-1,6.347653270E-1,-1.042288840E-1
3.328649218E2,-3.531564772E-1,4.711298272E-2,5.032002553E-2
3.329649218E2,-1.973858327E-1,-2.302198410E-1,2.952769995E-1
3.330649218E2,-1.741729528E-1,-1.960113794E-1,1.724930704E-1
3.331649218E2,1.422552466E-1,-2.589305043E-1,2.592359483E-1
3.332649218E2,1.495856196E-1,-4.146247730E-2,-5.719225854E-2
3.333649218E2,1.556942761E-1,-6.162103266E-2,1.321759671E-1
3.334649218E2,-3.501021564E-1,-2.503784001E-1,-8.773551881E-2
3.335649211E2,-2.584723532E-1,1.779145002E-2,-3.479641080E-1
3.336649211E2,1.892918646E-1,2.212095708E-1,1.559997052E-1
3.337649211E2,3.688862622E-1,3.898083866E-1,3.930154145E-1
3.338649211E2,6.834818721E-1,7.612144351E-1,1.065578103E0
3.339649211E2,-2.541962862E-1,-1.599703431E-1,8.330674469E-2
3.340649212E2,-6.622542739E-1,2.639701366E-1,-1.237765700E-1
3.341649212E2,1.337031275E-1,-2.070069611E-1,1.908190250E-1
3.342649213E2,4.702898860E-1,-4.818199575E-2,1.488984004E-2
3.343649213E2,2.913063765E-1,-1.532508135E-1,9.674578160E-2
3.344649213E2,1.392009109E-1,4.313472211E-1,-3.223077655E-1
3.345649213E2,-6.164394021E-1,3.794236779E-1,-4.982369542E-1
3.346649212E2,-2.939788997E-2,5.810855702E-2,-1.879174262E-1
3.347649212E2,1.269836128E-1,3.073415756E-1,-1.809688285E-2
3.348649212E2,5.912411809E-1,-1.489747614E-1,3.661373556E-1
3.349649212E2,6.467536092E-2,-6.895141304E-2,-2.978731692E-1
3.350649216E2,-1.637882441E-1,-3.145192564E-1,2.048689276E-1
3.351649216E2,3.035236597E-1,-5.252677798E-1,4.180608988E-1
3.352647133E2,8.300131559E-2,-2.100612819E-1,-1.653154045E-1
3.353647133E2,6.223189831E-2,5.574145354E-3,-3.397937864E-2
3.354647133E2,7.689265907E-2,5.688682571E-2,-3.076470196E-1
3.355647139E2,-6.732498407E-1,-7.983245254E-1,-1.744783819E-1
3.356647139E2,-2.908482254E-1,8.193229884E-2,-1.005636901E-1
3.357647139E2,3.572798073E-1,-5.306891724E-2,8.941540122E-2
3.358647140E2,4.134794176E-1,5.229769945E-1,1.309542358E-1
3.359647140E2,2.570978999E-1,6.795875728E-3,6.312528849E-1
3.360647140E2,-4.875468314E-1,-2.845868468E-1,7.559457328E-3
3.361647140E2,-5.877287388E-1,-3.413973153E-1,-7.185302675E-2
3.362647140E2,2.167807966E-1,1.595885493E-2,2.653445899E-1
3.363647140E2,2.399936765E-1,1.405753642E-1,-1.836413592E-1
3.364647140E2,5.558109879E-1,-8.910996467E-2,1.462258697E-1
3.365647147E2,-4.711298272E-2,-2.326633036E-1,8.269587904E-2
3.366647147E2,-1.735620946E-1,1.698969007E-1,-2.459496260E-1
3.367647147E2,9.460775554E-2,4.117995203E-1,-3.214678168E-2
3.368647147E2,3.365103900E-1,3.800345361E-1,2.641228735E-1
3.369647147E2,1.190423667E-1,5.944482684E-1,5.994879007E-1
3.370647146E2,-3.061962128E-2,-4.428009391E-1,9.491318464E-2
3.371647146E2,-6.036112309E-1,2.291508317E-1,-4.864014685E-2
3.372647147E2,2.241111845E-1,-2.002874464E-1,3.166572750E-1
3.373647147E2,4.947244823E-1,1.515709460E-1,1.895972937E-1
3.374647148E2,4.098142087E-1,3.537673354E-1,1.950950921E-1
3.375647148E2,2.069306001E-2,1.534035355E-1,-2.428952903E-1
3.376647148E2,-4.374558628E-1,3.262783885E-1,-2.288453877E-1
3.377647148E2,-1.246928647E-1,1.857793927E-1,-2.758820057E-1
3.378647148E2,2.503784001E-1,3.550654277E-2,-1.017854214E-1
3.379647148E2,1.996765733E-1,4.325689375E-1,3.447570801E-1
3.380647145E2,-1.705077589E-1,-5.345070967E-4,-7.002042979E-2
3.381647145E2,-3.446043432E-1,-1.117119789E-1,-1.103375331E-1
3.382647145E2,-1.179733500E-1,-5.081635118E-1,4.604396969E-2
3.383647145E2,2.393828183E-1,-1.709659100E-1,3.504839167E-2
3.384647145E2,-1.295797974E-1,-1.282053441E-1,-2.465604842E-1
3.385647145E2,-1.136972904E-1,-1.117119789E-1,-4.493677318E-1
3.386647145E2,-4.893794060E-1,4.166864455E-1,-6.234643459E-1
3.387647145E2,-9.720393270E-2,-6.406449527E-2,-3.119230568E-1
3.388647145E2,5.123632401E-2,-2.259437889E-1,-3.027600944E-1
3.389647145E2,5.112178326E-1,2.884047627E-1,3.288745880E-1
3.390647145E2,2.235003263E-1,-1.117119789E-1,5.337435007E-2
3.391647145E2,-5.828418136E-1,-1.373683214E-1,-2.532800138E-1
3.392647145E2,-2.401463985E-1,-3.920991421E-1,-1.320996135E-2
3.393647145E2,1.025490016E-1,-1.251510233E-1,-7.712173741E-3
3.394647145E2,-4.374558628E-1,-4.556291103E-1,-7.083746195E-1
3.395647145E2,-4.881576896E-1,-1.752419621E-1,-2.917645276E-1
3.396647145E2,-3.501021564E-1,1.779145002E-2,-3.094795942E-1
3.397647145E2,1.337031275E-1,-1.282053441E-1,-3.947716579E-2
3.398647145E2,3.914882541E-1,1.301906556E-1,2.160935849E-2
3.399647145E2,5.087743998E-1,-6.032294128E-3,1.611157134E-2
3.400647146E2,3.107776865E-2,-8.544477820E-2,3.749185428E-2
3.401647146E2,-3.061198592E-1,-1.618029326E-1,7.170030475E-2
3.402647145E2,-6.299547851E-2,-1.184315011E-1,3.710242808E-1
3.403647145E2,-1.253037304E-1,-8.849909902E-2,1.566105783E-1
3.404647144E2,2.619084716E-2,-1.392009109E-1,-2.789363563E-1
3.405647144E2,-1.124755666E-1,-2.412154078E-1,-3.296381533E-1
3.406647144E2,-4.258494377E-1,-3.878230751E-1,-7.368562371E-2
3.407647143E2,6.643159315E-3,-6.345362961E-2,3.749185428E-2
3.408647143E2,9.888381511E-2,1.051451787E-1,3.077233583E-2
3.409647143E2,2.155590802E-1,4.386776090E-1,9.308059514E-2
3.410647143E2,5.851325393E-1,8.449029922E-1,-3.764457256E-2
3.411647143E2,-2.395355403E-1,-1.514182240E-1,1.621083617E-1
3.412647143E2,5.062545836E-2,1.937206388E-1,3.899610937E-1
3.413642626E2,1.074359268E-1,-6.596581340E-1,5.964335799E-1
3.414642626E2,8.666650951E-2,2.260964960E-1,2.710714564E-2
3.415642626E2,7.806094289E-1,2.291508317E-1,1.022435725E-1
3.416642626E2,-6.695846915E-1,-5.306891724E-2,-8.158869147E-1
3.417642626E2,-3.372739851E-1,1.979966909E-1,-5.268712528E-3
3.418642625E2,-2.451096848E-2,2.493093759E-1,-2.542726509E-2
3.419642625E2,3.322343230E-1,1.521818042E-1,-8.040513843E-2
3.420642625E2,7.586182952E-1,9.554696083E-1,8.462774158E-1
3.421642625E2,-2.309834212E-1,3.672827408E-2,-7.551821321E-2
3.422642626E2,-2.682462037E-1,1.081995070E-1,1.010218412E-1
3.423642626E2,-1.295797974E-1,-6.285039783E-1,-2.874884605E-1
3.424642626E2,1.929570585E-1,-7.366271019E-1,-1.372155994E-1
3.425642626E2,4.629594982E-1,3.775910735E-1,3.233767748E-1
3.426642626E2,-3.158936799E-1,-3.591124117E-1,1.950950921E-1
3.427642619E2,-1.271363348E-1,2.451096848E-2,2.466368489E-2
3.428642619E2,-7.276932150E-2,3.604868650E-1,-3.125339448E-1
3.429642619E2,3.859904706E-1,1.411862224E-1,9.185886383E-2
3.430642618E2,5.625305176E-1,6.420957446E-1,4.510476291E-1
3.431642618E2,-6.543894112E-2,-8.972083032E-2,1.327868253E-1
3.432642617E2,-3.610977232E-1,2.578614950E-1,1.217912585E-1
3.433644054E2,7.811439037E-2,-2.296089679E-1,2.158645093E-1
3.434644054E2,4.873940945E-1,4.589125142E-2,1.798234582E-1
3.435644055E2,2.509892583E-1,-1.758528352E-1,-1.494329125E-1
3.436644055E2,-1.283580661E-1,-3.841578662E-1,3.016147204E-2
3.437644055E2,-5.858961344E-1,1.650099754E-1,-5.214498639E-1
3.438644056E2,-2.523637116E-1,2.743548453E-1,-4.194353521E-1
3.439644056E2,4.287510514E-1,1.521818042E-1,8.575020730E-2
3.440644056E2,1.312596649E-1,1.014799923E-1,-8.590292186E-2
3.441644056E2,-1.051451787E-1,4.405865446E-2,-6.757696718E-2
3.442644056E2,-4.398993254E-1,-4.971679449E-1,-3.764457256E-2
3.443644056E2,-1.253037304E-1,-4.018729627E-1,1.388954818E-1
3.444644056E2,5.332090259E-1,-4.037055671E-1,1.731039435E-1
3.445644056E2,1.660789847E-1,6.482807547E-2,-2.459496260E-1
3.446644056E2,-3.843106031E-1,1.369101703E-1,-1.018083334E0
3.447644056E2,-5.761222839E-1,4.912120104E-1,-5.281693339E-1
3.448644057E2,-2.425898612E-1,1.216385439E-1,-1.726457924E-1
3.449644057E2,1.618029326E-1,-3.682753742E-1,-3.504075706E-1
3.450644057E2,2.717586756E-1,5.077053905E-1,1.737148017E-1
3.451644057E2,-3.782019317E-1,9.048441797E-2,-6.696610153E-2
3.452643947E2,-2.713005245E-1,-4.513530433E-1,3.783546686E-1
3.453643947E2,9.766208380E-2,-5.209916830E-1,1.767691374E-1
3.454643947E2,4.324162304E-1,-4.837289155E-1,-2.331214547E-1
